"algorithmName","graphNumber","runNumber","graphSize","domainSize","meanDegree","timeToOptimum","timeToNashEq","computationTimeInMilliseconds","terminationReason","totalMessagesReceived","ratioAtTermination","avgNumberMessagesRecievedPerCycle","ratios"
"MGM-WRM M=1.0","0","0","80","8","14","-1","39","3273","ComputationStepLimitReached","262148","0.9748062015503876","13.1074","0.0","0.0","0.19767441860465115","0.19767441860465115","0.2810077519379845","0.2810077519379845","0.35658914728682173","0.35658914728682173","0.4050387596899225","0.4050387596899225","0.49612403100775193","0.49612403100775193","0.560077519379845","0.560077519379845","0.6182170542635659","0.6182170542635659","0.7034883720930233","0.7034883720930233","0.7829457364341085","0.7829457364341085","0.8410852713178295","0.8410852713178295","0.8817829457364341","0.8817829457364341","0.9089147286821705","0.9089147286821705","0.939922480620155","0.939922480620155","0.9767441860465116","0.9767441860465116","0.9961240310077519","0.9961240310077519","0.9844961240310077","0.9844961240310077","0.9922480620155039","0.9922480620155039","0.9806201550387597","0.9806201550387597","0.998062015503876","0.998062015503876","0.9806201550387597","0.9806201550387597","0.998062015503876","0.998062015503876","0.9883720930232558","0.9883720930232558","0.998062015503876","0.998062015503876","0.9844961240310077","0.9844961240310077","0.9941860465116279","0.9941860465116279","0.9922480620155039","0.9922480620155039","0.9941860465116279","0.9941860465116279","0.9806201550387597","0.9806201550387597","0.998062015503876","0.998062015503876","0.9728682170542635","0.9728682170542635","0.998062015503876","0.998062015503876","0.9903100775193798","0.9903100775193798","0.9903100775193798","0.9903100775193798","0.9864341085271318","0.9864341085271318","0.9961240310077519","0.9961240310077519","0.9883720930232558","0.9883720930232558","0.9903100775193798","0.9903100775193798","0.9922480620155039","0.9922480620155039","0.9941860465116279","0.9941860465116279","0.9961240310077519","0.9961240310077519","0.9806201550387597","0.9806201550387597","0.9961240310077519","0.9961240310077519","0.9883720930232558","0.9883720930232558","0.998062015503876","0.998062015503876","0.9864341085271318","0.9864341085271318","0.9922480620155039","0.9922480620155039","0.9922480620155039","0.9922480620155039","0.9728682170542635","0.9728682170542635","0.998062015503876","0.998062015503876","0.9825581395348837","0.9825581395348837","0.998062015503876","0.998062015503876","0.9767441860465116","0.9767441860465116","0.998062015503876","0.998062015503876","0.9806201550387597","0.9806201550387597","0.998062015503876","0.998062015503876","0.9786821705426356","0.9786821705426356","0.998062015503876","0.998062015503876","0.9786821705426356","0.9786821705426356","0.998062015503876","0.998062015503876","0.9864341085271318","0.9864341085271318","0.9961240310077519","0.9961240310077519","0.9883720930232558","0.9883720930232558","0.998062015503876","0.998062015503876","0.9844961240310077","0.9844961240310077","0.998062015503876","0.998062015503876","0.9864341085271318","0.9864341085271318","0.998062015503876","0.998062015503876","0.9806201550387597","0.9806201550387597","0.998062015503876","0.998062015503876","0.9941860465116279","0.9941860465116279","0.9922480620155039","0.9922480620155039","0.9941860465116279","0.9941860465116279","0.9825581395348837","0.9825581395348837","0.9961240310077519","0.9961240310077519","0.9922480620155039","0.9922480620155039","0.9922480620155039","0.9922480620155039","0.9922480620155039","0.9922480620155039","0.9883720930232558","0.9883720930232558","0.9961240310077519","0.9961240310077519","0.9903100775193798","0.9903100775193798","0.9961240310077519","0.9961240310077519","0.9825581395348837","0.9825581395348837","0.9922480620155039","0.9922480620155039","0.9864341085271318","0.9864341085271318","0.9883720930232558","0.9883720930232558","0.9806201550387597","0.9806201550387597","0.9941860465116279","0.9941860465116279","0.9883720930232558","0.9883720930232558","0.9922480620155039","0.9922480620155039","0.9883720930232558","0.9883720930232558","0.9922480620155039","0.9922480620155039","0.9883720930232558","0.9883720930232558","0.9922480620155039","0.9922480620155039","0.9767441860465116","0.9767441860465116","0.9903100775193798","0.9903100775193798","0.9922480620155039","0.9922480620155039","0.9786821705426356","0.9786821705426356","0.998062015503876","0.998062015503876","0.9844961240310077","0.9844961240310077","0.9883720930232558","0.9883720930232558","0.9941860465116279","0.9941860465116279","0.9961240310077519","0.9961240310077519","0.9864341085271318","0.9864341085271318","0.998062015503876","0.998062015503876","0.9767441860465116","0.9767441860465116","0.9961240310077519","0.9961240310077519","0.9844961240310077","0.9844961240310077","0.998062015503876","0.998062015503876","0.9748062015503876","0.9748062015503876","0.998062015503876","0.998062015503876","0.9806201550387597","0.9806201550387597","0.998062015503876","0.998062015503876","0.9825581395348837","0.9825581395348837","0.9961240310077519","0.9961240310077519","0.9883720930232558","0.9883720930232558","0.9922480620155039","0.9922480620155039","0.9806201550387597","0.9806201550387597","0.9941860465116279","0.9941860465116279","0.9922480620155039","0.9922480620155039","0.9864341085271318","0.9864341085271318","0.9903100775193798","0.9903100775193798","0.9903100775193798","0.9903100775193798","0.9961240310077519","0.9961240310077519","0.9748062015503876","0.9748062015503876"
"MGM-WRM M=1.0","0","1","80","8","14","37","37","840","GlobalConstraintMet","39776","1.0","13.437837837837838","0.0","0.0","0.19767441860465115","0.19767441860465115","0.2810077519379845","0.2810077519379845","0.35658914728682173","0.35658914728682173","0.4050387596899225","0.4050387596899225","0.49612403100775193","0.49612403100775193","0.560077519379845","0.560077519379845","0.6182170542635659","0.6182170542635659","0.7034883720930233","0.7034883720930233","0.7829457364341085","0.7829457364341085","0.8410852713178295","0.8410852713178295","0.8817829457364341","0.8817829457364341","0.9186046511627907","0.9186046511627907","0.9573643410852714","0.9573643410852714","0.9825581395348837","0.9825581395348837","0.9922480620155039","0.9922480620155039","0.998062015503876","0.998062015503876","0.9786821705426356","0.9786821705426356","1.0"
"MGM-WRM M=1.0","0","2","80","8","14","-1","41","1926","ComputationStepLimitReached","262148","0.9922480620155039","13.1074","0.0","0.0","0.19767441860465115","0.19767441860465115","0.2810077519379845","0.2810077519379845","0.35658914728682173","0.35658914728682173","0.4050387596899225","0.4050387596899225","0.49612403100775193","0.49612403100775193","0.560077519379845","0.560077519379845","0.6182170542635659","0.6182170542635659","0.7034883720930233","0.7034883720930233","0.7829457364341085","0.7829457364341085","0.8410852713178295","0.8410852713178295","0.8817829457364341","0.8817829457364341","0.9089147286821705","0.9089147286821705","0.9534883720930233","0.9534883720930233","0.9786821705426356","0.9786821705426356","0.9922480620155039","0.9922480620155039","0.9922480620155039","0.9922480620155039","0.9941860465116279","0.9941860465116279","0.9864341085271318","0.9864341085271318","0.9883720930232558","0.9883720930232558","0.998062015503876","0.998062015503876","0.9748062015503876","0.9748062015503876","0.998062015503876","0.998062015503876","0.9844961240310077","0.9844961240310077","0.998062015503876","0.998062015503876","0.9786821705426356","0.9786821705426356","0.998062015503876","0.998062015503876","0.9806201550387597","0.9806201550387597","0.998062015503876","0.998062015503876","0.9825581395348837","0.9825581395348837","0.998062015503876","0.998062015503876","0.9844961240310077","0.9844961240310077","0.998062015503876","0.998062015503876","0.9844961240310077","0.9844961240310077","0.998062015503876","0.998062015503876","0.9767441860465116","0.9767441860465116","0.998062015503876","0.998062015503876","0.9786821705426356","0.9786821705426356","0.998062015503876","0.998062015503876","0.9806201550387597","0.9806201550387597","0.998062015503876","0.998062015503876","0.9748062015503876","0.9748062015503876","0.998062015503876","0.998062015503876","0.9806201550387597","0.9806201550387597","0.9961240310077519","0.9961240310077519","0.9825581395348837","0.9825581395348837","0.998062015503876","0.998062015503876","0.9767441860465116","0.9767441860465116","0.998062015503876","0.998062015503876","0.9786821705426356","0.9786821705426356","0.9941860465116279","0.9941860465116279","0.9864341085271318","0.9864341085271318","0.9941860465116279","0.9941860465116279","0.9864341085271318","0.9864341085271318","0.9922480620155039","0.9922480620155039","0.9728682170542635","0.9728682170542635","0.998062015503876","0.998062015503876","0.9806201550387597","0.9806201550387597","0.998062015503876","0.998062015503876","0.9786821705426356","0.9786821705426356","0.998062015503876","0.998062015503876","0.9728682170542635","0.9728682170542635","0.998062015503876","0.998062015503876","0.9786821705426356","0.9786821705426356","0.998062015503876","0.998062015503876","0.9786821705426356","0.9786821705426356","0.998062015503876","0.998062015503876","0.9786821705426356","0.9786821705426356","0.9922480620155039","0.9922480620155039","0.9825581395348837","0.9825581395348837","0.9961240310077519","0.9961240310077519","0.9903100775193798","0.9903100775193798","0.998062015503876","0.998062015503876","0.9844961240310077","0.9844961240310077","0.998062015503876","0.998062015503876","0.9689922480620154","0.9689922480620154","0.9961240310077519","0.9961240310077519","0.9883720930232558","0.9883720930232558","0.9903100775193798","0.9903100775193798","0.9844961240310077","0.9844961240310077","0.998062015503876","0.998062015503876","0.9767441860465116","0.9767441860465116","0.9961240310077519","0.9961240310077519","0.9903100775193798","0.9903100775193798","0.9903100775193798","0.9903100775193798","0.9883720930232558","0.9883720930232558","0.9961240310077519","0.9961240310077519","0.9844961240310077","0.9844961240310077","0.9922480620155039","0.9922480620155039","0.9825581395348837","0.9825581395348837","0.998062015503876","0.998062015503876","0.9728682170542635","0.9728682170542635","0.998062015503876","0.998062015503876","0.9825581395348837","0.9825581395348837","0.998062015503876","0.998062015503876","0.9786821705426356","0.9786821705426356","0.998062015503876","0.998062015503876","0.9844961240310077","0.9844961240310077","0.998062015503876","0.998062015503876","0.9786821705426356","0.9786821705426356","0.998062015503876","0.998062015503876","0.9825581395348837","0.9825581395348837","0.9961240310077519","0.9961240310077519","0.9903100775193798","0.9903100775193798","0.9941860465116279","0.9941860465116279","0.9883720930232558","0.9883720930232558","0.9903100775193798","0.9903100775193798","0.9903100775193798","0.9903100775193798","0.9961240310077519","0.9961240310077519","0.9864341085271318","0.9864341085271318","0.9961240310077519","0.9961240310077519","0.9825581395348837","0.9825581395348837","0.9961240310077519","0.9961240310077519","0.9806201550387597","0.9806201550387597","0.9961240310077519","0.9961240310077519","0.9825581395348837","0.9825581395348837","0.998062015503876","0.998062015503876","0.9844961240310077","0.9844961240310077","0.9922480620155039","0.9922480620155039","0.9883720930232558","0.9883720930232558","0.9961240310077519","0.9961240310077519","0.9844961240310077","0.9844961240310077","0.9941860465116279","0.9941860465116279","0.9864341085271318","0.9864341085271318","0.9922480620155039","0.9922480620155039"
"MGM-WRM M=1.0","0","3","80","8","14","45","45","295","GlobalConstraintMet","48128","1.0","13.36888888888889","0.0","0.0","0.19767441860465115","0.19767441860465115","0.2810077519379845","0.2810077519379845","0.35658914728682173","0.35658914728682173","0.4050387596899225","0.4050387596899225","0.49612403100775193","0.49612403100775193","0.560077519379845","0.560077519379845","0.6182170542635659","0.6182170542635659","0.7034883720930233","0.7034883720930233","0.7829457364341085","0.7829457364341085","0.8410852713178295","0.8410852713178295","0.8817829457364341","0.8817829457364341","0.9089147286821705","0.9089147286821705","0.9418604651162791","0.9418604651162791","0.9748062015503876","0.9748062015503876","0.9961240310077519","0.9961240310077519","0.9941860465116279","0.9941860465116279","0.9864341085271318","0.9864341085271318","0.998062015503876","0.998062015503876","0.9903100775193798","0.9903100775193798","0.9941860465116279","0.9941860465116279","0.9864341085271318","0.9864341085271318","1.0"
"MGM-WRM M=1.0","0","4","80","8","14","-1","37","1493","ComputationStepLimitReached","262148","0.9941860465116279","13.1074","0.0","0.0","0.19767441860465115","0.19767441860465115","0.2810077519379845","0.2810077519379845","0.35658914728682173","0.35658914728682173","0.4050387596899225","0.4050387596899225","0.49612403100775193","0.49612403100775193","0.560077519379845","0.560077519379845","0.6182170542635659","0.6182170542635659","0.7034883720930233","0.7034883720930233","0.7829457364341085","0.7829457364341085","0.8410852713178295","0.8410852713178295","0.8817829457364341","0.8817829457364341","0.9147286821705426","0.9147286821705426","0.937984496124031","0.937984496124031","0.9631782945736435","0.9631782945736435","0.9786821705426356","0.9786821705426356","0.9922480620155039","0.9922480620155039","0.9786821705426356","0.9786821705426356","0.9961240310077519","0.9961240310077519","0.9806201550387597","0.9806201550387597","0.9961240310077519","0.9961240310077519","0.9709302325581395","0.9709302325581395","0.9941860465116279","0.9941860465116279","0.9825581395348837","0.9825581395348837","0.9903100775193798","0.9903100775193798","0.9844961240310077","0.9844961240310077","0.9825581395348837","0.9825581395348837","0.9806201550387597","0.9806201550387597","0.9883720930232558","0.9883720930232558","0.9844961240310077","0.9844961240310077","0.9961240310077519","0.9961240310077519","0.9825581395348837","0.9825581395348837","0.9883720930232558","0.9883720930232558","0.9864341085271318","0.9864341085271318","0.9961240310077519","0.9961240310077519","0.9709302325581395","0.9709302325581395","0.9961240310077519","0.9961240310077519","0.9728682170542635","0.9728682170542635","0.9961240310077519","0.9961240310077519","0.9844961240310077","0.9844961240310077","0.9961240310077519","0.9961240310077519","0.9806201550387597","0.9806201550387597","0.9961240310077519","0.9961240310077519","0.9767441860465116","0.9767441860465116","0.9961240310077519","0.9961240310077519","0.9767441860465116","0.9767441860465116","0.9961240310077519","0.9961240310077519","0.9825581395348837","0.9825581395348837","0.9961240310077519","0.9961240310077519","0.9825581395348837","0.9825581395348837","0.9961240310077519","0.9961240310077519","0.9844961240310077","0.9844961240310077","0.998062015503876","0.998062015503876","0.9748062015503876","0.9748062015503876","0.998062015503876","0.998062015503876","0.9903100775193798","0.9903100775193798","0.9883720930232558","0.9883720930232558","0.998062015503876","0.998062015503876","0.9786821705426356","0.9786821705426356","0.998062015503876","0.998062015503876","0.9728682170542635","0.9728682170542635","0.998062015503876","0.998062015503876","0.9844961240310077","0.9844961240310077","0.998062015503876","0.998062015503876","0.9825581395348837","0.9825581395348837","0.9903100775193798","0.9903100775193798","0.9922480620155039","0.9922480620155039","0.998062015503876","0.998062015503876","0.9825581395348837","0.9825581395348837","0.998062015503876","0.998062015503876","0.9844961240310077","0.9844961240310077","0.9883720930232558","0.9883720930232558","0.9941860465116279","0.9941860465116279","0.9922480620155039","0.9922480620155039","0.9961240310077519","0.9961240310077519","0.9806201550387597","0.9806201550387597","0.9961240310077519","0.9961240310077519","0.9922480620155039","0.9922480620155039","0.9922480620155039","0.9922480620155039","0.9961240310077519","0.9961240310077519","0.9844961240310077","0.9844961240310077","0.9961240310077519","0.9961240310077519","0.9825581395348837","0.9825581395348837","0.9903100775193798","0.9903100775193798","0.9903100775193798","0.9903100775193798","0.9961240310077519","0.9961240310077519","0.9941860465116279","0.9941860465116279","0.9767441860465116","0.9767441860465116","0.9903100775193798","0.9903100775193798","0.9903100775193798","0.9903100775193798","0.9941860465116279","0.9941860465116279","0.9903100775193798","0.9903100775193798","0.9883720930232558","0.9883720930232558","0.998062015503876","0.998062015503876","0.9844961240310077","0.9844961240310077","0.9941860465116279","0.9941860465116279","0.9748062015503876","0.9748062015503876","0.9941860465116279","0.9941860465116279","0.9767441860465116","0.9767441860465116","0.998062015503876","0.998062015503876","0.9844961240310077","0.9844961240310077","0.998062015503876","0.998062015503876","0.9748062015503876","0.9748062015503876","0.998062015503876","0.998062015503876","0.9748062015503876","0.9748062015503876","0.9961240310077519","0.9961240310077519","0.9825581395348837","0.9825581395348837","0.9961240310077519","0.9961240310077519","0.9786821705426356","0.9786821705426356","0.998062015503876","0.998062015503876","0.9825581395348837","0.9825581395348837","0.9903100775193798","0.9903100775193798","0.9903100775193798","0.9903100775193798","0.9961240310077519","0.9961240310077519","0.9825581395348837","0.9825581395348837","0.998062015503876","0.998062015503876","0.9748062015503876","0.9748062015503876","0.998062015503876","0.998062015503876","0.9883720930232558","0.9883720930232558","0.998062015503876","0.998062015503876","0.9806201550387597","0.9806201550387597","0.9903100775193798","0.9903100775193798","0.9825581395348837","0.9825581395348837","0.9903100775193798","0.9903100775193798","0.9941860465116279","0.9941860465116279"
"MGM-WRM M=1.0","1","0","80","8","14","47","47","178","GlobalConstraintMet","49256","1.0","13.1","0.0","0.0","0.14624505928853754","0.14624505928853754","0.2826086956521739","0.2826086956521739","0.3577075098814229","0.3577075098814229","0.4288537549407115","0.4288537549407115","0.5177865612648221","0.5177865612648221","0.5968379446640316","0.5968379446640316","0.7015810276679841","0.7015810276679841","0.7648221343873518","0.7648221343873518","0.7964426877470355","0.7964426877470355","0.8478260869565217","0.8478260869565217","0.8695652173913043","0.8695652173913043","0.8873517786561265","0.8873517786561265","0.9347826086956522","0.9347826086956522","0.958498023715415","0.958498023715415","0.9881422924901185","0.9881422924901185","0.9901185770750988","0.9901185770750988","0.9980237154150198","0.9980237154150198","0.9940711462450593","0.9940711462450593","0.9920948616600791","0.9920948616600791","0.9960474308300395","0.9960474308300395","0.9960474308300395","0.9960474308300395","0.9822134387351779","0.9822134387351779","1.0"
"MGM-WRM M=1.0","1","1","80","8","14","-1","65","1197","ComputationStepLimitReached","257128","0.9940711462450593","12.8564","0.0","0.0","0.14624505928853754","0.14624505928853754","0.2826086956521739","0.2826086956521739","0.3577075098814229","0.3577075098814229","0.4288537549407115","0.4288537549407115","0.5177865612648221","0.5177865612648221","0.5968379446640316","0.5968379446640316","0.7015810276679841","0.7015810276679841","0.7648221343873518","0.7648221343873518","0.7964426877470355","0.7964426877470355","0.8478260869565217","0.8478260869565217","0.8695652173913043","0.8695652173913043","0.8913043478260869","0.8913043478260869","0.9229249011857708","0.9229249011857708","0.9525691699604744","0.9525691699604744","0.9723320158102767","0.9723320158102767","0.9901185770750988","0.9901185770750988","0.9881422924901185","0.9881422924901185","0.9881422924901185","0.9881422924901185","0.9960474308300395","0.9960474308300395","0.9920948616600791","0.9920948616600791","0.9940711462450593","0.9940711462450593","0.9920948616600791","0.9920948616600791","0.9920948616600791","0.9920948616600791","0.9920948616600791","0.9920948616600791","0.9901185770750988","0.9901185770750988","0.9940711462450593","0.9940711462450593","0.9881422924901185","0.9881422924901185","0.9940711462450593","0.9940711462450593","0.9901185770750988","0.9901185770750988","0.9940711462450593","0.9940711462450593","0.9861660079051383","0.9861660079051383","0.9980237154150198","0.9980237154150198","0.9841897233201581","0.9841897233201581","0.9980237154150198","0.9980237154150198","0.9822134387351779","0.9822134387351779","0.9980237154150198","0.9980237154150198","0.9841897233201581","0.9841897233201581","0.9980237154150198","0.9980237154150198","0.9901185770750988","0.9901185770750988","0.9980237154150198","0.9980237154150198","0.9841897233201581","0.9841897233201581","0.9980237154150198","0.9980237154150198","0.9802371541501976","0.9802371541501976","0.9980237154150198","0.9980237154150198","0.9802371541501976","0.9802371541501976","0.9980237154150198","0.9980237154150198","0.9762845849802372","0.9762845849802372","0.9980237154150198","0.9980237154150198","0.9881422924901185","0.9881422924901185","0.9980237154150198","0.9980237154150198","0.9901185770750988","0.9901185770750988","0.9920948616600791","0.9920948616600791","0.9940711462450593","0.9940711462450593","0.9920948616600791","0.9920948616600791","0.9861660079051383","0.9861660079051383","0.9901185770750988","0.9901185770750988","0.9960474308300395","0.9960474308300395","0.9881422924901185","0.9881422924901185","0.9960474308300395","0.9960474308300395","0.9940711462450593","0.9940711462450593","0.9960474308300395","0.9960474308300395","0.9901185770750988","0.9901185770750988","0.9881422924901185","0.9881422924901185","0.9960474308300395","0.9960474308300395","0.9940711462450593","0.9940711462450593","0.9901185770750988","0.9901185770750988","0.9940711462450593","0.9940711462450593","0.9822134387351779","0.9822134387351779","0.9960474308300395","0.9960474308300395","0.9940711462450593","0.9940711462450593","0.9940711462450593","0.9940711462450593","0.9920948616600791","0.9920948616600791","0.9920948616600791","0.9920948616600791","0.9940711462450593","0.9940711462450593","0.9901185770750988","0.9901185770750988","0.9940711462450593","0.9940711462450593","0.9861660079051383","0.9861660079051383","0.9980237154150198","0.9980237154150198","0.9881422924901185","0.9881422924901185","0.9980237154150198","0.9980237154150198","0.9881422924901185","0.9881422924901185","0.9980237154150198","0.9980237154150198","0.9881422924901185","0.9881422924901185","0.9920948616600791","0.9920948616600791","0.9940711462450593","0.9940711462450593","0.9901185770750988","0.9901185770750988","0.9940711462450593","0.9940711462450593","0.9920948616600791","0.9920948616600791","0.9901185770750988","0.9901185770750988","0.9940711462450593","0.9940711462450593","0.9901185770750988","0.9901185770750988","0.9980237154150198","0.9980237154150198","0.9861660079051383","0.9861660079051383","0.9980237154150198","0.9980237154150198","0.9782608695652174","0.9782608695652174","0.9980237154150198","0.9980237154150198","0.9881422924901185","0.9881422924901185","0.9920948616600791","0.9920948616600791","0.9940711462450593","0.9940711462450593","0.9841897233201581","0.9841897233201581","0.9960474308300395","0.9960474308300395","0.9920948616600791","0.9920948616600791","0.9960474308300395","0.9960474308300395","0.9960474308300395","0.9960474308300395","0.9901185770750988","0.9901185770750988","0.9920948616600791","0.9920948616600791","0.9920948616600791","0.9920948616600791","0.9940711462450593","0.9940711462450593","0.9861660079051383","0.9861660079051383","0.9920948616600791","0.9920948616600791","0.9901185770750988","0.9901185770750988","0.9901185770750988","0.9901185770750988","0.9960474308300395","0.9960474308300395","0.9920948616600791","0.9920948616600791","0.9920948616600791","0.9920948616600791","0.9960474308300395","0.9960474308300395","0.9881422924901185","0.9881422924901185","0.9940711462450593","0.9940711462450593","0.9920948616600791","0.9920948616600791","0.9960474308300395","0.9960474308300395","0.9920948616600791","0.9920948616600791","0.9920948616600791","0.9920948616600791","0.9881422924901185","0.9881422924901185","0.9940711462450593","0.9940711462450593"
"MGM-WRM M=1.0","1","2","80","8","14","-1","35","1188","ComputationStepLimitReached","257128","0.9901185770750988","12.8564","0.0","0.0","0.14624505928853754","0.14624505928853754","0.2826086956521739","0.2826086956521739","0.3577075098814229","0.3577075098814229","0.4288537549407115","0.4288537549407115","0.5177865612648221","0.5177865612648221","0.5968379446640316","0.5968379446640316","0.7015810276679841","0.7015810276679841","0.7648221343873518","0.7648221343873518","0.7964426877470355","0.7964426877470355","0.8478260869565217","0.8478260869565217","0.8695652173913043","0.8695652173913043","0.8853754940711462","0.8853754940711462","0.9268774703557312","0.9268774703557312","0.950592885375494","0.950592885375494","0.9841897233201581","0.9841897233201581","0.9901185770750988","0.9901185770750988","0.9980237154150198","0.9980237154150198","0.9881422924901185","0.9881422924901185","0.9940711462450593","0.9940711462450593","0.9920948616600791","0.9920948616600791","0.9980237154150198","0.9980237154150198","0.9802371541501976","0.9802371541501976","0.9980237154150198","0.9980237154150198","0.9762845849802372","0.9762845849802372","0.9980237154150198","0.9980237154150198","0.9841897233201581","0.9841897233201581","0.9980237154150198","0.9980237154150198","0.9841897233201581","0.9841897233201581","0.9980237154150198","0.9980237154150198","0.9881422924901185","0.9881422924901185","0.9980237154150198","0.9980237154150198","0.9841897233201581","0.9841897233201581","0.9980237154150198","0.9980237154150198","0.9901185770750988","0.9901185770750988","0.9980237154150198","0.9980237154150198","0.9841897233201581","0.9841897233201581","0.9980237154150198","0.9980237154150198","0.9841897233201581","0.9841897233201581","0.9980237154150198","0.9980237154150198","0.974308300395257","0.974308300395257","0.9980237154150198","0.9980237154150198","0.9802371541501976","0.9802371541501976","0.9980237154150198","0.9980237154150198","0.9861660079051383","0.9861660079051383","0.9980237154150198","0.9980237154150198","0.9861660079051383","0.9861660079051383","0.9980237154150198","0.9980237154150198","0.9881422924901185","0.9881422924901185","0.9980237154150198","0.9980237154150198","0.9822134387351779","0.9822134387351779","0.9980237154150198","0.9980237154150198","0.9881422924901185","0.9881422924901185","0.9980237154150198","0.9980237154150198","0.9822134387351779","0.9822134387351779","0.9980237154150198","0.9980237154150198","0.9841897233201581","0.9841897233201581","0.9980237154150198","0.9980237154150198","0.9881422924901185","0.9881422924901185","0.9940711462450593","0.9940711462450593","0.9881422924901185","0.9881422924901185","0.9980237154150198","0.9980237154150198","0.9861660079051383","0.9861660079051383","0.9980237154150198","0.9980237154150198","0.9881422924901185","0.9881422924901185","0.9980237154150198","0.9980237154150198","0.9901185770750988","0.9901185770750988","0.9980237154150198","0.9980237154150198","0.9881422924901185","0.9881422924901185","0.9960474308300395","0.9960474308300395","0.9920948616600791","0.9920948616600791","0.9940711462450593","0.9940711462450593","0.9881422924901185","0.9881422924901185","0.9940711462450593","0.9940711462450593","0.9841897233201581","0.9841897233201581","0.9980237154150198","0.9980237154150198","0.9822134387351779","0.9822134387351779","0.9980237154150198","0.9980237154150198","0.9822134387351779","0.9822134387351779","0.9980237154150198","0.9980237154150198","0.9841897233201581","0.9841897233201581","0.9940711462450593","0.9940711462450593","0.9841897233201581","0.9841897233201581","0.9980237154150198","0.9980237154150198","0.9841897233201581","0.9841897233201581","0.9980237154150198","0.9980237154150198","0.9822134387351779","0.9822134387351779","0.9980237154150198","0.9980237154150198","0.9841897233201581","0.9841897233201581","0.9980237154150198","0.9980237154150198","0.9841897233201581","0.9841897233201581","0.9920948616600791","0.9920948616600791","0.9960474308300395","0.9960474308300395","0.9920948616600791","0.9920948616600791","0.9881422924901185","0.9881422924901185","0.9940711462450593","0.9940711462450593","0.9841897233201581","0.9841897233201581","0.9940711462450593","0.9940711462450593","0.9861660079051383","0.9861660079051383","0.9980237154150198","0.9980237154150198","0.9782608695652174","0.9782608695652174","0.9980237154150198","0.9980237154150198","0.9861660079051383","0.9861660079051383","0.9940711462450593","0.9940711462450593","0.9901185770750988","0.9901185770750988","0.9861660079051383","0.9861660079051383","0.9940711462450593","0.9940711462450593","0.9980237154150198","0.9980237154150198","0.9861660079051383","0.9861660079051383","0.9980237154150198","0.9980237154150198","0.9881422924901185","0.9881422924901185","0.9901185770750988","0.9901185770750988","0.9901185770750988","0.9901185770750988","0.9920948616600791","0.9920948616600791","0.9901185770750988","0.9901185770750988","0.9940711462450593","0.9940711462450593","0.9940711462450593","0.9940711462450593","0.9881422924901185","0.9881422924901185","0.9940711462450593","0.9940711462450593","0.9901185770750988","0.9901185770750988","0.9881422924901185","0.9881422924901185","0.9940711462450593","0.9940711462450593","0.9901185770750988","0.9901185770750988","0.9920948616600791","0.9920948616600791","0.9901185770750988","0.9901185770750988"
"MGM-WRM M=1.0","1","3","80","8","14","37","36","260","GlobalConstraintMet","39016","1.0","13.18108108108108","0.0","0.0","0.14624505928853754","0.14624505928853754","0.2826086956521739","0.2826086956521739","0.3577075098814229","0.3577075098814229","0.4288537549407115","0.4288537549407115","0.5177865612648221","0.5177865612648221","0.5968379446640316","0.5968379446640316","0.7015810276679841","0.7015810276679841","0.7648221343873518","0.7648221343873518","0.7964426877470355","0.7964426877470355","0.8478260869565217","0.8478260869565217","0.8695652173913043","0.8695652173913043","0.8913043478260869","0.8913043478260869","0.9229249011857708","0.9229249011857708","0.9525691699604744","0.9525691699604744","0.9802371541501976","0.9802371541501976","0.9841897233201581","0.9841897233201581","0.9940711462450593","0.9940711462450593","1.0"
"MGM-WRM M=1.0","1","4","80","8","14","53","53","276","GlobalConstraintMet","55400","1.0","13.066037735849056","0.0","0.0","0.14624505928853754","0.14624505928853754","0.2826086956521739","0.2826086956521739","0.3577075098814229","0.3577075098814229","0.4288537549407115","0.4288537549407115","0.5177865612648221","0.5177865612648221","0.5968379446640316","0.5968379446640316","0.7015810276679841","0.7015810276679841","0.7648221343873518","0.7648221343873518","0.7964426877470355","0.7964426877470355","0.8478260869565217","0.8478260869565217","0.8695652173913043","0.8695652173913043","0.8893280632411067","0.8893280632411067","0.9268774703557312","0.9268774703557312","0.9525691699604744","0.9525691699604744","0.9822134387351779","0.9822134387351779","0.9920948616600791","0.9920948616600791","0.9940711462450593","0.9940711462450593","0.9980237154150198","0.9980237154150198","0.9920948616600791","0.9920948616600791","0.9980237154150198","0.9980237154150198","0.9960474308300395","0.9960474308300395","0.9940711462450593","0.9940711462450593","0.9940711462450593","0.9940711462450593","0.9980237154150198","0.9980237154150198","0.9920948616600791","0.9920948616600791","1.0"
