"algorithmName","graphNumber","runNumber","graphSize","domainSize","meanDegree","timeToOptimum","timeToNashEq","computationTimeInMilliseconds","terminationReason","totalMessagesReceived","ratioAtTermination","avgNumberMessagesRecievedPerCycle","ratios"
"RM I=0.4, M=0.8","10","0","80","8","14","21","21","286","GlobalConstraintMet","7779","1.0","6.288601455133387","0.0","0.7768924302788844","0.8764940239043825","0.9442231075697212","0.9561752988047809","0.9581673306772909","0.9661354581673307","0.9840637450199203","0.9920318725099602","0.9940239043824701","0.9960159362549801","0.9960159362549801","0.9960159362549801","0.9960159362549801","0.9960159362549801","0.9960159362549801","0.9960159362549801","0.99800796812749","0.99800796812749","0.99800796812749","1.0"
"RM I=0.4, M=0.8","11","0","80","8","14","23","23","299","Converged","8797","1.0","5.599618077657543","0.0","0.8116504854368932","0.9009708737864077","0.920388349514563","0.9553398058252427","0.9650485436893204","0.9689320388349515","0.9805825242718447","0.9902912621359223","0.9902912621359223","0.9902912621359223","0.9902912621359223","0.9941747572815534","0.9941747572815534","0.9941747572815534","0.9941747572815534","0.9941747572815534","0.9941747572815534","0.9941747572815534","0.996116504854369","0.996116504854369","0.996116504854369","1.0"
"RM I=0.4, M=0.8","12","0","80","8","14","17","17","280","GlobalConstraintMet","6551","1.0","6.180188679245283","0.0","0.8548387096774194","0.9475806451612904","0.9657258064516129","0.969758064516129","0.9798387096774194","0.9858870967741935","0.9879032258064516","0.9919354838709677","0.9939516129032258","0.9959677419354839","0.9959677419354839","0.9979838709677419","0.9979838709677419","0.9979838709677419","0.9979838709677419","1.0"
"RM I=0.4, M=0.8","13","0","80","8","14","18","18","288","Converged","7911","1.0","6.790557939914163","0.0","0.7715930902111324","0.8829174664107485","0.9309021113243762","0.9539347408829175","0.9750479846449136","0.982725527831094","0.9846449136276392","0.9865642994241842","0.9904030710172744","0.9904030710172744","0.9942418426103646","0.9961612284069098","0.9961612284069098","0.9961612284069098","0.9980806142034548","0.9980806142034548","1.0"
"RM I=0.4, M=0.8","14","0","80","8","14","15","15","263","Converged","7097","1.0","7.816079295154185","0.0","0.8167641325536062","0.8869395711500975","0.9395711500974658","0.9610136452241715","0.9590643274853801","0.9785575048732943","0.9941520467836257","0.9941520467836257","0.9961013645224172","0.9980506822612085","0.9980506822612085","0.9980506822612085","0.9980506822612085","1.0"
"RM I=0.4, M=0.8","15","0","80","8","14","21","21","282","Converged","6851","1.0","5.840579710144928","0.0","0.8080808080808081","0.9252525252525252","0.9353535353535354","0.9777777777777777","0.9818181818181818","0.9939393939393939","0.9919191919191919","0.9919191919191919","0.9939393939393939","0.9959595959595959","0.9959595959595959","0.997979797979798","0.997979797979798","0.997979797979798","0.997979797979798","0.997979797979798","0.997979797979798","0.997979797979798","0.997979797979798","1.0"
"RM I=0.4, M=0.8","16","0","80","8","14","15","15","257","Converged","6530","1.0","7.152245345016429","0.0","0.8153241650294696","0.9292730844793713","0.9489194499017681","0.9666011787819253","0.9823182711198428","0.9941060903732809","0.9941060903732809","0.9960707269155207","0.9960707269155207","0.9960707269155207","0.9980353634577603","0.9980353634577603","0.9980353634577603","1.0"
"RM I=0.4, M=0.8","17","0","80","8","14","24","24","296","Converged","8777","1.0","5.633504492939666","0.0","0.8206627680311891","0.9142300194931774","0.9337231968810916","0.9551656920077972","0.9610136452241715","0.9785575048732943","0.9766081871345029","0.9844054580896686","0.9902534113060428","0.9902534113060428","0.9941520467836257","0.9941520467836257","0.9941520467836257","0.9941520467836257","0.9941520467836257","0.9941520467836257","0.9922027290448343","0.9961013645224172","0.9961013645224172","0.9961013645224172","0.9961013645224172","0.9980506822612085","1.0"
"RM I=0.4, M=0.8","18","0","80","8","14","33","32","532","GlobalConstraintMet","8826","1.0","4.635504201680672","0.0","0.7514792899408284","0.8994082840236687","0.9349112426035503","0.9743589743589743","0.9763313609467456","0.9743589743589743","0.9763313609467456","0.9881656804733728","0.9881656804733728","0.9921104536489151","0.9921104536489151","0.9940828402366864","0.9921104536489151","0.9921104536489151","0.9921104536489151","0.9940828402366864","0.9940828402366864","0.9940828402366864","0.9940828402366864","0.9940828402366864","0.9960552268244576","0.9960552268244576","0.9960552268244576","0.9960552268244576","0.9960552268244576","0.9980276134122288","0.9980276134122288","0.9980276134122288","0.9980276134122288","0.9980276134122288","0.9980276134122288","1.0"
"RM I=0.4, M=0.8","19","0","80","8","14","11","11","244","Converged","6644","1.0","8.684967320261437","0.0","0.8135922330097087","0.8951456310679612","0.9378640776699029","0.9689320388349515","0.9825242718446602","0.9922330097087378","0.9941747572815534","0.996116504854369","0.9980582524271845","1.0"
"RM I=0.4, M=0.8","20","0","80","8","14","30","29","506","Converged","7576","1.0","5.101683501683501","0.0","0.8158415841584158","0.8930693069306931","0.9584158415841584","0.9702970297029703","0.9861386138613861","0.9861386138613861","0.9881188118811881","0.9920792079207921","0.9920792079207921","0.9920792079207921","0.994059405940594","0.994059405940594","0.994059405940594","0.996039603960396","0.998019801980198","0.998019801980198","0.998019801980198","0.998019801980198","0.998019801980198","0.998019801980198","0.998019801980198","0.998019801980198","0.998019801980198","0.998019801980198","0.998019801980198","0.998019801980198","0.998019801980198","0.998019801980198","1.0"
"RM I=0.4, M=0.8","21","0","80","8","14","22","22","289","Converged","8380","1.0","6.891447368421052","0.0","0.8234165067178503","0.9078694817658349","0.9347408829174664","0.9366602687140115","0.9558541266794626","0.9654510556621881","0.9846449136276392","0.9904030710172744","0.9904030710172744","0.9923224568138196","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","1.0"
"RM I=0.4, M=0.8","22","0","80","8","14","26","26","286","Converged","6810","1.0","6.230558096980787","0.0","0.8260869565217391","0.9347826086956522","0.9486166007905138","0.9683794466403162","0.9782608695652174","0.9861660079051383","0.9901185770750988","0.9960474308300395","0.9960474308300395","0.9980237154150198","0.9980237154150198","0.9980237154150198","0.9980237154150198","0.9980237154150198","0.9980237154150198","0.9980237154150198","0.9980237154150198","0.9980237154150198","0.9980237154150198","0.9980237154150198","0.9980237154150198","0.9980237154150198","0.9980237154150198","0.9980237154150198","1.0"
"RM I=0.4, M=0.8","23","0","80","8","14","22","22","287","Converged","7302","1.0","5.6299151888974555","0.0","0.8568702290076335","0.9351145038167938","0.9675572519083969","0.9732824427480916","0.9790076335877863","0.982824427480916","0.9847328244274809","0.9923664122137404","0.9942748091603053","0.9942748091603053","0.9942748091603053","0.9942748091603053","0.9942748091603053","0.9961832061068703","0.9961832061068703","0.9961832061068703","0.9980916030534351","0.9980916030534351","0.9980916030534351","0.9980916030534351","1.0"
"RM I=0.4, M=0.8","24","0","80","8","14","35","35","539","GlobalConstraintMet","9786","1.0","4.478718535469108","0.0","0.798828125","0.90625","0.939453125","0.947265625","0.974609375","0.984375","0.982421875","0.986328125","0.98828125","0.98828125","0.990234375","0.990234375","0.990234375","0.990234375","0.990234375","0.990234375","0.9921875","0.9921875","0.9921875","0.9921875","0.994140625","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.998046875","0.998046875","0.998046875","0.998046875","0.998046875","0.998046875","0.998046875","1.0"
"RM I=0.4, M=0.8","25","0","80","8","14","25","25","292","Converged","7334","1.0","5.802215189873418","0.0","0.8333333333333334","0.9137254901960784","0.9549019607843138","0.9686274509803922","0.9823529411764705","0.984313725490196","0.9882352941176471","0.9901960784313726","0.9901960784313726","0.9941176470588236","0.996078431372549","0.996078431372549","0.996078431372549","0.996078431372549","0.9980392156862745","0.9980392156862745","0.9980392156862745","0.9980392156862745","0.9980392156862745","0.9980392156862745","0.9980392156862745","0.9980392156862745","0.9980392156862745","1.0"
"RM I=0.4, M=0.8","26","0","80","8","14","31","31","512","Converged","8412","1.0","5.368219527760051","0.0","0.7200772200772201","0.8996138996138996","0.918918918918919","0.972972972972973","0.9671814671814671","0.974903474903475","0.9884169884169884","0.9903474903474904","0.9922779922779923","0.9922779922779923","0.9922779922779923","0.9942084942084942","0.9961389961389961","0.9961389961389961","0.9961389961389961","0.9961389961389961","0.9980694980694981","0.9980694980694981","0.9980694980694981","0.9980694980694981","0.9980694980694981","0.9980694980694981","0.9980694980694981","0.9980694980694981","0.9980694980694981","0.9980694980694981","0.9980694980694981","0.9980694980694981","0.9980694980694981","1.0"
"RM I=0.4, M=0.8","27","0","80","8","14","25","25","521","Converged","9081","1.0","5.227979274611399","0.0","0.8190661478599222","0.896887159533074","0.9241245136186771","0.9494163424124513","0.9610894941634242","0.9824902723735408","0.9863813229571985","0.9883268482490273","0.9902723735408561","0.9922178988326849","0.9922178988326849","0.9922178988326849","0.9922178988326849","0.9922178988326849","0.9922178988326849","0.9922178988326849","0.9922178988326849","0.9922178988326849","0.9922178988326849","0.9922178988326849","0.9941634241245136","0.9961089494163424","0.9980544747081712","1.0"
"RM I=0.4, M=0.8","28","0","80","8","14","29","29","536","Converged","9237","1.0","5.28734974241557","0.0","0.7816091954022989","0.8888888888888888","0.921455938697318","0.9406130268199234","0.9655172413793104","0.9789272030651341","0.9865900383141762","0.9865900383141762","0.9885057471264368","0.9885057471264368","0.9885057471264368","0.9904214559386973","0.9923371647509579","0.9942528735632183","0.9942528735632183","0.9961685823754789","0.9961685823754789","0.9961685823754789","0.9961685823754789","0.9961685823754789","0.9961685823754789","0.9961685823754789","0.9980842911877394","0.9980842911877394","0.9980842911877394","0.9980842911877394","0.9980842911877394","1.0"
"RM I=0.4, M=0.8","29","0","80","8","14","-1","30","2279","ComputationStepLimitReached","20737","0.9980806142034548","2.580512692882031","0.0","0.746641074856046","0.8714011516314779","0.927063339731286","0.9366602687140115","0.9539347408829175","0.9673704414587332","0.9731285988483686","0.9788867562380038","0.9769673704414588","0.9865642994241842","0.9904030710172744","0.9923224568138196","0.9923224568138196","0.9923224568138196","0.9923224568138196","0.9923224568138196","0.9923224568138196","0.9923224568138196","0.9923224568138196","0.9923224568138196","0.9923224568138196","0.9923224568138196","0.9942418426103646","0.9942418426103646","0.9961612284069098","0.9961612284069098","0.9961612284069098","0.9961612284069098","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548","0.9980806142034548"
"RM I=0.4, M=0.8","30","0","80","8","14","23","23","285","Converged","7088","1.0","5.439754412893323","0.0","0.81640625","0.90625","0.943359375","0.9609375","0.982421875","0.98828125","0.990234375","0.994140625","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","1.0"
"RM I=0.4, M=0.8","31","0","80","8","14","30","29","519","Converged","9842","1.0","4.933333333333334","0.0","0.8201581027667985","0.9071146245059288","0.932806324110672","0.9525691699604744","0.9565217391304348","0.974308300395257","0.9802371541501976","0.9822134387351779","0.9881422924901185","0.9881422924901185","0.9881422924901185","0.9881422924901185","0.9901185770750988","0.9901185770750988","0.9901185770750988","0.9901185770750988","0.9901185770750988","0.9901185770750988","0.9920948616600791","0.9920948616600791","0.9920948616600791","0.9920948616600791","0.9940711462450593","0.9940711462450593","0.9960474308300395","0.9980237154150198","0.9980237154150198","0.9980237154150198","1.0"
